STATION,DATECode,Year,MonDay,Month,Day,Time,Date,HPCP
CDAIR,20101211,2010,1211,12,11,21:00:00,12/11/2010,0
CDAIR,20101211,2010,1211,12,11,22:00:00,12/11/2010,1
CDAIR,20101211,2010,1211,12,11,23:00:00,12/11/2010,0
CDAIR,20101212,2010,1212,12,12,0:00:00,12/12/2010,0
CDAIR,20101212,2010,1212,12,12,1:00:00,12/12/2010,0
CDAIR,20101212,2010,1212,12,12,2:00:00,12/12/2010,0
CDAIR,20101212,2010,1212,12,12,3:00:00,12/12/2010,0
CDAIR,20101212,2010,1212,12,12,4:00:00,12/12/2010,0
CDAIR,20101212,2010,1212,12,12,5:00:00,12/12/2010,0
CDAIR,20101212,2010,1212,12,12,6:00:00,12/12/2010,7
CDAIR,20101212,2010,1212,12,12,7:00:00,12/12/2010,14
CDAIR,20101212,2010,1212,12,12,8:00:00,12/12/2010,8
CDAIR,20101212,2010,1212,12,12,9:00:00,12/12/2010,1
CDAIR,20101212,2010,1212,12,12,11:00:00,12/12/2010,1
CDAIR,20101212,2010,1212,12,12,12:00:00,12/12/2010,0
CDAIR,20101212,2010,1212,12,12,13:00:00,12/12/2010,0
CDAIR,20101212,2010,1212,12,12,15:00:00,12/12/2010,0
CDAIR,20101212,2010,1212,12,12,16:00:00,12/12/2010,0
CDAIR,20101212,2010,1212,12,12,18:00:00,12/12/2010,0
CDAIR,20101212,2010,1212,12,12,19:00:00,12/12/2010,0
CDAIR,20101212,2010,1212,12,12,21:00:00,12/12/2010,0
CDAIR,20101212,2010,1212,12,12,22:00:00,12/12/2010,0
CDAIR,20101212,2010,1212,12,12,23:00:00,12/12/2010,0
CDAIR,20101216,2010,1216,12,16,1:00:00,12/16/2010,1
CDAIR,20101216,2010,1216,12,16,2:00:00,12/16/2010,1
CDAIR,20101216,2010,1216,12,16,3:00:00,12/16/2010,0
CDAIR,20101216,2010,1216,12,16,5:00:00,12/16/2010,0
CDAIR,20101216,2010,1216,12,16,6:00:00,12/16/2010,0
CDAIR,20101216,2010,1216,12,16,7:00:00,12/16/2010,4
CDAIR,20101216,2010,1216,12,16,8:00:00,12/16/2010,4
CDAIR,20101216,2010,1216,12,16,9:00:00,12/16/2010,0
CDAIR,20101216,2010,1216,12,16,11:00:00,12/16/2010,0
CDAIR,20101216,2010,1216,12,16,12:00:00,12/16/2010,0
CDAIR,20101216,2010,1216,12,16,13:00:00,12/16/2010,0
CDAIR,20101216,2010,1216,12,16,14:00:00,12/16/2010,0
CDAIR,20101216,2010,1216,12,16,15:00:00,12/16/2010,0
CDAIR,20101216,2010,1216,12,16,16:00:00,12/16/2010,0
CDAIR,20101216,2010,1216,12,16,21:00:00,12/16/2010,0
CDAIR,20101216,2010,1216,12,16,22:00:00,12/16/2010,0
CDAIR,20101216,2010,1216,12,16,23:00:00,12/16/2010,1
CDAIR,20101217,2010,1217,12,17,0:00:00,12/17/2010,2
CDAIR,20101217,2010,1217,12,17,1:00:00,12/17/2010,1
CDAIR,20101218,2010,1218,12,18,11:00:00,12/18/2010,0
CDAIR,20101218,2010,1218,12,18,12:00:00,12/18/2010,6
CDAIR,20101218,2010,1218,12,18,13:00:00,12/18/2010,0
CDAIR,20101218,2010,1218,12,18,14:00:00,12/18/2010,1
CDAIR,20101218,2010,1218,12,18,15:00:00,12/18/2010,0
CDAIR,20101218,2010,1218,12,18,16:00:00,12/18/2010,0
CDAIR,20101218,2010,1218,12,18,17:00:00,12/18/2010,0
CDAIR,20101221,2010,1221,12,21,2:00:00,12/21/2010,0
CDAIR,20101221,2010,1221,12,21,3:00:00,12/21/2010,0
CDAIR,20101221,2010,1221,12,21,4:00:00,12/21/2010,0
CDAIR,20101221,2010,1221,12,21,7:00:00,12/21/2010,0
CDAIR,20101221,2010,1221,12,21,8:00:00,12/21/2010,0
CDAIR,20101225,2010,1225,12,25,16:00:00,12/25/2010,0
CDAIR,20101225,2010,1225,12,25,17:00:00,12/25/2010,1
CDAIR,20101225,2010,1225,12,25,18:00:00,12/25/2010,3
CDAIR,20101225,2010,1225,12,25,19:00:00,12/25/2010,6
CDAIR,20101225,2010,1225,12,25,20:00:00,12/25/2010,5
CDAIR,20101225,2010,1225,12,25,21:00:00,12/25/2010,3
CDAIR,20101225,2010,1225,12,25,22:00:00,12/25/2010,4
CDAIR,20101225,2010,1225,12,25,23:00:00,12/25/2010,3
CDAIR,20101226,2010,1226,12,26,0:00:00,12/26/2010,0
CDAIR,20101226,2010,1226,12,26,1:00:00,12/26/2010,1
CDAIR,20101226,2010,1226,12,26,2:00:00,12/26/2010,2
CDAIR,20101226,2010,1226,12,26,3:00:00,12/26/2010,1
CDAIR,20101226,2010,1226,12,26,4:00:00,12/26/2010,1
CDAIR,20101226,2010,1226,12,26,5:00:00,12/26/2010,2
CDAIR,20101226,2010,1226,12,26,6:00:00,12/26/2010,1
CDAIR,20101226,2010,1226,12,26,7:00:00,12/26/2010,0
CDAIR,20101226,2010,1226,12,26,8:00:00,12/26/2010,0
CDAIR,20101226,2010,1226,12,26,9:00:00,12/26/2010,1
CDAIR,20101226,2010,1226,12,26,10:00:00,12/26/2010,1
CDAIR,20101226,2010,1226,12,26,11:00:00,12/26/2010,1
CDAIR,20101226,2010,1226,12,26,12:00:00,12/26/2010,0
CDAIR,20101226,2010,1226,12,26,15:00:00,12/26/2010,0
CDAIR,20110101,2011,0101,01,01,1:00:00,01/01/2011,0
CDAIR,20110101,2011,0101,01,01,13:00:00,01/01/2011,0
CDAIR,20110101,2011,0101,01,01,14:00:00,01/01/2011,0
CDAIR,20110101,2011,0101,01,01,15:00:00,01/01/2011,0
CDAIR,20110101,2011,0101,01,01,16:00:00,01/01/2011,6
CDAIR,20110101,2011,0101,01,01,17:00:00,01/01/2011,11
CDAIR,20110101,2011,0101,01,01,18:00:00,01/01/2011,8
CDAIR,20110101,2011,0101,01,01,19:00:00,01/01/2011,2
CDAIR,20110101,2011,0101,01,01,20:00:00,01/01/2011,0
CDAIR,20110102,2011,0102,01,02,0:00:00,01/02/2011,0
CDAIR,20110102,2011,0102,01,02,1:00:00,01/02/2011,0
CDAIR,20110102,2011,0102,01,02,2:00:00,01/02/2011,1
CDAIR,20110102,2011,0102,01,02,3:00:00,01/02/2011,0
CDAIR,20110102,2011,0102,01,02,4:00:00,01/02/2011,1
CDAIR,20110102,2011,0102,01,02,6:00:00,01/02/2011,1
CDAIR,20110102,2011,0102,01,02,7:00:00,01/02/2011,4
CDAIR,20110102,2011,0102,01,02,8:00:00,01/02/2011,2
CDAIR,20110102,2011,0102,01,02,9:00:00,01/02/2011,1
CDAIR,20110102,2011,0102,01,02,10:00:00,01/02/2011,0
CDAIR,20110105,2011,0105,01,05,20:00:00,01/05/2011,0
CDAIR,20110105,2011,0105,01,05,21:00:00,01/05/2011,0
CDAIR,20110105,2011,0105,01,05,22:00:00,01/05/2011,2
CDAIR,20110105,2011,0105,01,05,23:00:00,01/05/2011,1
CDAIR,20110106,2011,0106,01,06,0:00:00,01/06/2011,1
CDAIR,20110106,2011,0106,01,06,1:00:00,01/06/2011,1
CDAIR,20110106,2011,0106,01,06,2:00:00,01/06/2011,0
CDAIR,20110106,2011,0106,01,06,3:00:00,01/06/2011,0
CDAIR,20110106,2011,0106,01,06,6:00:00,01/06/2011,0
CDAIR,20110106,2011,0106,01,06,7:00:00,01/06/2011,0
CDAIR,20110107,2011,0107,01,07,16:00:00,01/07/2011,0
CDAIR,20110107,2011,0107,01,07,17:00:00,01/07/2011,0
CDAIR,20110107,2011,0107,01,07,18:00:00,01/07/2011,1
CDAIR,20110107,2011,0107,01,07,19:00:00,01/07/2011,0
CDAIR,20110107,2011,0107,01,07,20:00:00,01/07/2011,0
CDAIR,20110108,2011,0108,01,08,13:00:00,01/08/2011,0
CDAIR,20110110,2011,0110,01,10,4:00:00,01/10/2011,3
CDAIR,20110110,2011,0110,01,10,5:00:00,01/10/2011,9
CDAIR,20110110,2011,0110,01,10,6:00:00,01/10/2011,8
CDAIR,20110110,2011,0110,01,10,7:00:00,01/10/2011,0
CDAIR,20110110,2011,0110,01,10,8:00:00,01/10/2011,0
CDAIR,20110110,2011,0110,01,10,9:00:00,01/10/2011,1
CDAIR,20110110,2011,0110,01,10,10:00:00,01/10/2011,1
CDAIR,20110110,2011,0110,01,10,11:00:00,01/10/2011,0
CDAIR,20110110,2011,0110,01,10,12:00:00,01/10/2011,0
CDAIR,20110110,2011,0110,01,10,13:00:00,01/10/2011,2
CDAIR,20110110,2011,0110,01,10,14:00:00,01/10/2011,2
CDAIR,20110110,2011,0110,01,10,15:00:00,01/10/2011,1
CDAIR,20110110,2011,0110,01,10,16:00:00,01/10/2011,2
CDAIR,20110110,2011,0110,01,10,17:00:00,01/10/2011,2
CDAIR,20110110,2011,0110,01,10,18:00:00,01/10/2011,3
CDAIR,20110110,2011,0110,01,10,19:00:00,01/10/2011,1
CDAIR,20110110,2011,0110,01,10,20:00:00,01/10/2011,4
CDAIR,20110110,2011,0110,01,10,21:00:00,01/10/2011,3
CDAIR,20110110,2011,0110,01,10,22:00:00,01/10/2011,2
CDAIR,20110110,2011,0110,01,10,23:00:00,01/10/2011,1
CDAIR,20110111,2011,0111,01,11,0:00:00,01/11/2011,1
CDAIR,20110111,2011,0111,01,11,1:00:00,01/11/2011,1
CDAIR,20110111,2011,0111,01,11,2:00:00,01/11/2011,2
CDAIR,20110111,2011,0111,01,11,3:00:00,01/11/2011,0
CDAIR,20110111,2011,0111,01,11,4:00:00,01/11/2011,0
CDAIR,20110111,2011,0111,01,11,5:00:00,01/11/2011,0
CDAIR,20110111,2011,0111,01,11,6:00:00,01/11/2011,0
CDAIR,20110111,2011,0111,01,11,7:00:00,01/11/2011,0
CDAIR,20110111,2011,0111,01,11,8:00:00,01/11/2011,0
CDAIR,20110111,2011,0111,01,11,9:00:00,01/11/2011,0
CDAIR,20110111,2011,0111,01,11,10:00:00,01/11/2011,0
CDAIR,20110111,2011,0111,01,11,11:00:00,01/11/2011,0
CDAIR,20110111,2011,0111,01,11,12:00:00,01/11/2011,0
CDAIR,20110117,2011,0117,01,17,17:00:00,01/17/2011,0
CDAIR,20110117,2011,0117,01,17,18:00:00,01/17/2011,0
CDAIR,20110117,2011,0117,01,17,19:00:00,01/17/2011,0
CDAIR,20110117,2011,0117,01,17,20:00:00,01/17/2011,1
CDAIR,20110117,2011,0117,01,17,21:00:00,01/17/2011,0
CDAIR,20110117,2011,0117,01,17,22:00:00,01/17/2011,0
CDAIR,20110117,2011,0117,01,17,23:00:00,01/17/2011,1
CDAIR,20110118,2011,0118,01,18,0:00:00,01/18/2011,0
CDAIR,20110118,2011,0118,01,18,1:00:00,01/18/2011,0
CDAIR,20110118,2011,0118,01,18,2:00:00,01/18/2011,0
CDAIR,20110118,2011,0118,01,18,3:00:00,01/18/2011,0
CDAIR,20110118,2011,0118,01,18,4:00:00,01/18/2011,0
CDAIR,20110118,2011,0118,01,18,18:00:00,01/18/2011,0
CDAIR,20110118,2011,0118,01,18,19:00:00,01/18/2011,3
CDAIR,20110118,2011,0118,01,18,20:00:00,01/18/2011,0
CDAIR,20110119,2011,0119,01,19,0:00:00,01/19/2011,0
CDAIR,20110119,2011,0119,01,19,1:00:00,01/19/2011,0
CDAIR,20110119,2011,0119,01,19,2:00:00,01/19/2011,0
CDAIR,20110119,2011,0119,01,19,3:00:00,01/19/2011,0
CDAIR,20110119,2011,0119,01,19,4:00:00,01/19/2011,0
CDAIR,20110119,2011,0119,01,19,5:00:00,01/19/2011,0
CDAIR,20110119,2011,0119,01,19,6:00:00,01/19/2011,0
CDAIR,20110121,2011,0121,01,21,1:00:00,01/21/2011,0
CDAIR,20110125,2011,0125,01,25,14:00:00,01/25/2011,1
CDAIR,20110125,2011,0125,01,25,15:00:00,01/25/2011,2
CDAIR,20110125,2011,0125,01,25,16:00:00,01/25/2011,2
CDAIR,20110125,2011,0125,01,25,17:00:00,01/25/2011,1
CDAIR,20110125,2011,0125,01,25,18:00:00,01/25/2011,0
CDAIR,20110125,2011,0125,01,25,19:00:00,01/25/2011,1
CDAIR,20110125,2011,0125,01,25,20:00:00,01/25/2011,2
CDAIR,20110125,2011,0125,01,25,21:00:00,01/25/2011,0
CDAIR,20110125,2011,0125,01,25,23:00:00,01/25/2011,0
CDAIR,20110126,2011,0126,01,26,0:00:00,01/26/2011,2
CDAIR,20110126,2011,0126,01,26,1:00:00,01/26/2011,1
CDAIR,20110126,2011,0126,01,26,2:00:00,01/26/2011,0
CDAIR,20110126,2011,0126,01,26,3:00:00,01/26/2011,1
CDAIR,20110126,2011,0126,01,26,4:00:00,01/26/2011,0
CDAIR,20110126,2011,0126,01,26,5:00:00,01/26/2011,1
CDAIR,20110126,2011,0126,01,26,6:00:00,01/26/2011,0
CDAIR,20110126,2011,0126,01,26,7:00:00,01/26/2011,2
CDAIR,20110126,2011,0126,01,26,8:00:00,01/26/2011,11
CDAIR,20110126,2011,0126,01,26,9:00:00,01/26/2011,2
CDAIR,20110126,2011,0126,01,26,10:00:00,01/26/2011,1
CDAIR,20110126,2011,0126,01,26,11:00:00,01/26/2011,3
CDAIR,20110126,2011,0126,01,26,12:00:00,01/26/2011,5
CDAIR,20110126,2011,0126,01,26,13:00:00,01/26/2011,2
CDAIR,20110126,2011,0126,01,26,14:00:00,01/26/2011,0
CDAIR,20110126,2011,0126,01,26,16:00:00,01/26/2011,0
CDAIR,20110126,2011,0126,01,26,17:00:00,01/26/2011,0
CDAIR,20110201,2011,0201,02,01,1:00:00,02/01/2011,0
CDAIR,20110201,2011,0201,02,01,9:00:00,02/01/2011,0
CDAIR,20110201,2011,0201,02,01,10:00:00,02/01/2011,1
CDAIR,20110201,2011,0201,02,01,11:00:00,02/01/2011,0
CDAIR,20110201,2011,0201,02,01,20:00:00,02/01/2011,0
CDAIR,20110201,2011,0201,02,01,23:00:00,02/01/2011,8
CDAIR,20110202,2011,0202,02,02,0:00:00,02/02/2011,20
CDAIR,20110202,2011,0202,02,02,1:00:00,02/02/2011,26
CDAIR,20110202,2011,0202,02,02,2:00:00,02/02/2011,13
CDAIR,20110203,2011,0203,02,03,20:00:00,02/03/2011,0
CDAIR,20110203,2011,0203,02,03,21:00:00,02/03/2011,1
CDAIR,20110203,2011,0203,02,03,22:00:00,02/03/2011,3
CDAIR,20110203,2011,0203,02,03,23:00:00,02/03/2011,3
CDAIR,20110204,2011,0204,02,04,0:00:00,02/04/2011,0
CDAIR,20110204,2011,0204,02,04,1:00:00,02/04/2011,0
CDAIR,20110204,2011,0204,02,04,3:00:00,02/04/2011,0
CDAIR,20110204,2011,0204,02,04,4:00:00,02/04/2011,0
CDAIR,20110204,2011,0204,02,04,5:00:00,02/04/2011,3
CDAIR,20110204,2011,0204,02,04,6:00:00,02/04/2011,1
CDAIR,20110204,2011,0204,02,04,7:00:00,02/04/2011,1
CDAIR,20110204,2011,0204,02,04,8:00:00,02/04/2011,0
CDAIR,20110204,2011,0204,02,04,9:00:00,02/04/2011,0
CDAIR,20110204,2011,0204,02,04,10:00:00,02/04/2011,1
CDAIR,20110204,2011,0204,02,04,11:00:00,02/04/2011,7
CDAIR,20110204,2011,0204,02,04,12:00:00,02/04/2011,5
CDAIR,20110204,2011,0204,02,04,13:00:00,02/04/2011,4
CDAIR,20110204,2011,0204,02,04,14:00:00,02/04/2011,7
CDAIR,20110204,2011,0204,02,04,15:00:00,02/04/2011,11
CDAIR,20110204,2011,0204,02,04,16:00:00,02/04/2011,11
CDAIR,20110204,2011,0204,02,04,17:00:00,02/04/2011,12
CDAIR,20110204,2011,0204,02,04,18:00:00,02/04/2011,12
CDAIR,20110204,2011,0204,02,04,19:00:00,02/04/2011,6
CDAIR,20110204,2011,0204,02,04,20:00:00,02/04/2011,1
CDAIR,20110204,2011,0204,02,04,21:00:00,02/04/2011,1
CDAIR,20110204,2011,0204,02,04,22:00:00,02/04/2011,0
CDAIR,20110204,2011,0204,02,04,23:00:00,02/04/2011,0
CDAIR,20110205,2011,0205,02,05,0:00:00,02/05/2011,1
CDAIR,20110205,2011,0205,02,05,1:00:00,02/05/2011,3
CDAIR,20110205,2011,0205,02,05,2:00:00,02/05/2011,4
CDAIR,20110205,2011,0205,02,05,3:00:00,02/05/2011,0
CDAIR,20110205,2011,0205,02,05,4:00:00,02/05/2011,2
CDAIR,20110205,2011,0205,02,05,5:00:00,02/05/2011,5
CDAIR,20110205,2011,0205,02,05,6:00:00,02/05/2011,32
CDAIR,20110205,2011,0205,02,05,7:00:00,02/05/2011,36
CDAIR,20110205,2011,0205,02,05,8:00:00,02/05/2011,1
CDAIR,20110205,2011,0205,02,05,9:00:00,02/05/2011,0
CDAIR,20110205,2011,0205,02,05,10:00:00,02/05/2011,0
CDAIR,20110207,2011,0207,02,07,22:00:00,02/07/2011,0
CDAIR,20110207,2011,0207,02,07,23:00:00,02/07/2011,0
CDAIR,20110210,2011,0210,02,10,1:00:00,02/10/2011,0
CDAIR,20110210,2011,0210,02,10,2:00:00,02/10/2011,0
CDAIR,20110210,2011,0210,02,10,5:00:00,02/10/2011,0
CDAIR,20110210,2011,0210,02,10,6:00:00,02/10/2011,1
CDAIR,20110210,2011,0210,02,10,7:00:00,02/10/2011,0
CDAIR,20110217,2011,0217,02,17,2:00:00,02/17/2011,0
CDAIR,20110217,2011,0217,02,17,7:00:00,02/17/2011,0
CDAIR,20110225,2011,0225,02,25,6:00:00,02/25/2011,0
CDAIR,20110225,2011,0225,02,25,7:00:00,02/25/2011,1
CDAIR,20110225,2011,0225,02,25,8:00:00,02/25/2011,1
CDAIR,20110225,2011,0225,02,25,9:00:00,02/25/2011,1
CDAIR,20110228,2011,0228,02,28,18:00:00,02/28/2011,11
CDAIR,20110228,2011,0228,02,28,19:00:00,02/28/2011,60
CDAIR,20110228,2011,0228,02,28,20:00:00,02/28/2011,21
CDAIR,20110228,2011,0228,02,28,21:00:00,02/28/2011,6
CDAIR,20110301,2011,0301,03,01,1:00:00,03/01/2011,0
CDAIR,20110305,2011,0305,03,05,8:00:00,03/05/2011,0
CDAIR,20110305,2011,0305,03,05,9:00:00,03/05/2011,0
CDAIR,20110305,2011,0305,03,05,10:00:00,03/05/2011,0
CDAIR,20110305,2011,0305,03,05,11:00:00,03/05/2011,0
CDAIR,20110305,2011,0305,03,05,12:00:00,03/05/2011,1
CDAIR,20110305,2011,0305,03,05,14:00:00,03/05/2011,0
CDAIR,20110305,2011,0305,03,05,15:00:00,03/05/2011,0
CDAIR,20110305,2011,0305,03,05,16:00:00,03/05/2011,0
CDAIR,20110305,2011,0305,03,05,17:00:00,03/05/2011,8
CDAIR,20110305,2011,0305,03,05,18:00:00,03/05/2011,6
CDAIR,20110305,2011,0305,03,05,19:00:00,03/05/2011,1
CDAIR,20110305,2011,0305,03,05,20:00:00,03/05/2011,0
CDAIR,20110305,2011,0305,03,05,21:00:00,03/05/2011,0
CDAIR,20110305,2011,0305,03,05,22:00:00,03/05/2011,0
CDAIR,20110305,2011,0305,03,05,23:00:00,03/05/2011,0
CDAIR,20110306,2011,0306,03,06,3:00:00,03/06/2011,3
CDAIR,20110306,2011,0306,03,06,4:00:00,03/06/2011,2
CDAIR,20110306,2011,0306,03,06,5:00:00,03/06/2011,4
CDAIR,20110306,2011,0306,03,06,6:00:00,03/06/2011,1
CDAIR,20110306,2011,0306,03,06,7:00:00,03/06/2011,6
CDAIR,20110306,2011,0306,03,06,8:00:00,03/06/2011,20
CDAIR,20110306,2011,0306,03,06,9:00:00,03/06/2011,8
CDAIR,20110306,2011,0306,03,06,10:00:00,03/06/2011,14
CDAIR,20110306,2011,0306,03,06,11:00:00,03/06/2011,3
CDAIR,20110306,2011,0306,03,06,12:00:00,03/06/2011,18
CDAIR,20110306,2011,0306,03,06,13:00:00,03/06/2011,1
CDAIR,20110306,2011,0306,03,06,14:00:00,03/06/2011,2
CDAIR,20110306,2011,0306,03,06,15:00:00,03/06/2011,3
CDAIR,20110306,2011,0306,03,06,16:00:00,03/06/2011,0
CDAIR,20110306,2011,0306,03,06,17:00:00,03/06/2011,0
CDAIR,20110309,2011,0309,03,09,12:00:00,03/09/2011,0
CDAIR,20110309,2011,0309,03,09,13:00:00,03/09/2011,1
CDAIR,20110309,2011,0309,03,09,14:00:00,03/09/2011,0
CDAIR,20110309,2011,0309,03,09,15:00:00,03/09/2011,2
CDAIR,20110309,2011,0309,03,09,16:00:00,03/09/2011,0
CDAIR,20110309,2011,0309,03,09,17:00:00,03/09/2011,27
CDAIR,20110309,2011,0309,03,09,18:00:00,03/09/2011,20
CDAIR,20110309,2011,0309,03,09,19:00:00,03/09/2011,12
CDAIR,20110309,2011,0309,03,09,20:00:00,03/09/2011,8
CDAIR,20110309,2011,0309,03,09,21:00:00,03/09/2011,5
CDAIR,20110309,2011,0309,03,09,22:00:00,03/09/2011,4
CDAIR,20110309,2011,0309,03,09,23:00:00,03/09/2011,1
CDAIR,20110310,2011,0310,03,10,0:00:00,03/10/2011,7
CDAIR,20110310,2011,0310,03,10,1:00:00,03/10/2011,6
CDAIR,20110310,2011,0310,03,10,2:00:00,03/10/2011,0
CDAIR,20110310,2011,0310,03,10,3:00:00,03/10/2011,0
CDAIR,20110310,2011,0310,03,10,4:00:00,03/10/2011,0
CDAIR,20110310,2011,0310,03,10,7:00:00,03/10/2011,0
CDAIR,20110310,2011,0310,03,10,8:00:00,03/10/2011,0
CDAIR,20110310,2011,0310,03,10,9:00:00,03/10/2011,2
CDAIR,20110310,2011,0310,03,10,10:00:00,03/10/2011,1
CDAIR,20110310,2011,0310,03,10,11:00:00,03/10/2011,0
CDAIR,20110310,2011,0310,03,10,12:00:00,03/10/2011,1
CDAIR,20110310,2011,0310,03,10,13:00:00,03/10/2011,0
CDAIR,20110310,2011,0310,03,10,14:00:00,03/10/2011,0
CDAIR,20110310,2011,0310,03,10,16:00:00,03/10/2011,0
CDAIR,20110310,2011,0310,03,10,17:00:00,03/10/2011,1
CDAIR,20110310,2011,0310,03,10,18:00:00,03/10/2011,0
CDAIR,20110315,2011,0315,03,15,14:00:00,03/15/2011,0
CDAIR,20110315,2011,0315,03,15,15:00:00,03/15/2011,0
CDAIR,20110315,2011,0315,03,15,16:00:00,03/15/2011,0
CDAIR,20110315,2011,0315,03,15,17:00:00,03/15/2011,0
CDAIR,20110315,2011,0315,03,15,18:00:00,03/15/2011,2
CDAIR,20110315,2011,0315,03,15,19:00:00,03/15/2011,3
CDAIR,20110315,2011,0315,03,15,20:00:00,03/15/2011,2
CDAIR,20110315,2011,0315,03,15,21:00:00,03/15/2011,0
CDAIR,20110323,2011,0323,03,23,21:00:00,03/23/2011,0
CDAIR,20110323,2011,0323,03,23,22:00:00,03/23/2011,0
CDAIR,20110324,2011,0324,03,24,0:00:00,03/24/2011,13
CDAIR,20110324,2011,0324,03,24,1:00:00,03/24/2011,1
CDAIR,20110325,2011,0325,03,25,22:00:00,03/25/2011,0
CDAIR,20110326,2011,0326,03,26,9:00:00,03/26/2011,1
CDAIR,20110326,2011,0326,03,26,10:00:00,03/26/2011,1
CDAIR,20110326,2011,0326,03,26,11:00:00,03/26/2011,0
CDAIR,20110326,2011,0326,03,26,12:00:00,03/26/2011,5
CDAIR,20110326,2011,0326,03,26,13:00:00,03/26/2011,9
CDAIR,20110326,2011,0326,03,26,14:00:00,03/26/2011,9
CDAIR,20110326,2011,0326,03,26,15:00:00,03/26/2011,9
CDAIR,20110326,2011,0326,03,26,16:00:00,03/26/2011,7
CDAIR,20110326,2011,0326,03,26,17:00:00,03/26/2011,4
CDAIR,20110326,2011,0326,03,26,18:00:00,03/26/2011,0
CDAIR,20110326,2011,0326,03,26,19:00:00,03/26/2011,3
CDAIR,20110326,2011,0326,03,26,20:00:00,03/26/2011,5
CDAIR,20110326,2011,0326,03,26,21:00:00,03/26/2011,9
CDAIR,20110326,2011,0326,03,26,22:00:00,03/26/2011,16
CDAIR,20110326,2011,0326,03,26,23:00:00,03/26/2011,20
CDAIR,20110327,2011,0327,03,27,0:00:00,03/27/2011,2
CDAIR,20110327,2011,0327,03,27,1:00:00,03/27/2011,1
CDAIR,20110327,2011,0327,03,27,3:00:00,03/27/2011,1
CDAIR,20110327,2011,0327,03,27,4:00:00,03/27/2011,0
CDAIR,20110327,2011,0327,03,27,5:00:00,03/27/2011,0
CDAIR,20110327,2011,0327,03,27,6:00:00,03/27/2011,0
CDAIR,20110327,2011,0327,03,27,7:00:00,03/27/2011,0
CDAIR,20110327,2011,0327,03,27,8:00:00,03/27/2011,0
CDAIR,20110327,2011,0327,03,27,11:00:00,03/27/2011,0
CDAIR,20110328,2011,0328,03,28,4:00:00,03/28/2011,0
CDAIR,20110328,2011,0328,03,28,5:00:00,03/28/2011,2
CDAIR,20110328,2011,0328,03,28,6:00:00,03/28/2011,10
CDAIR,20110328,2011,0328,03,28,7:00:00,03/28/2011,7
CDAIR,20110328,2011,0328,03,28,8:00:00,03/28/2011,1
CDAIR,20110328,2011,0328,03,28,9:00:00,03/28/2011,1
CDAIR,20110328,2011,0328,03,28,10:00:00,03/28/2011,0
CDAIR,20110330,2011,0330,03,30,2:00:00,03/30/2011,0
CDAIR,20110330,2011,0330,03,30,3:00:00,03/30/2011,0
CDAIR,20110330,2011,0330,03,30,4:00:00,03/30/2011,0
CDAIR,20110330,2011,0330,03,30,5:00:00,03/30/2011,1
CDAIR,20110330,2011,0330,03,30,6:00:00,03/30/2011,20
CDAIR,20110330,2011,0330,03,30,7:00:00,03/30/2011,28
CDAIR,20110330,2011,0330,03,30,8:00:00,03/30/2011,32
CDAIR,20110330,2011,0330,03,30,9:00:00,03/30/2011,12
CDAIR,20110330,2011,0330,03,30,10:00:00,03/30/2011,12
CDAIR,20110330,2011,0330,03,30,11:00:00,03/30/2011,0
CDAIR,20110330,2011,0330,03,30,23:00:00,03/30/2011,0
CDAIR,20110331,2011,0331,03,31,0:00:00,03/31/2011,0
CDAIR,20110331,2011,0331,03,31,1:00:00,03/31/2011,0
CDAIR,20110331,2011,0331,03,31,2:00:00,03/31/2011,0
CDAIR,20110331,2011,0331,03,31,3:00:00,03/31/2011,0
CDAIR,20110331,2011,0331,03,31,4:00:00,03/31/2011,0
CDAIR,20110331,2011,0331,03,31,5:00:00,03/31/2011,0
CDAIR,20110331,2011,0331,03,31,6:00:00,03/31/2011,0
CDAIR,20110331,2011,0331,03,31,10:00:00,03/31/2011,0
CDAIR,20110331,2011,0331,03,31,11:00:00,03/31/2011,2
CDAIR,20110331,2011,0331,03,31,12:00:00,03/31/2011,0
CDAIR,20110331,2011,0331,03,31,13:00:00,03/31/2011,0
CDAIR,20110331,2011,0331,03,31,20:00:00,03/31/2011,1
CDAIR,20110331,2011,0331,03,31,23:00:00,03/31/2011,0
CDAIR,20110401,2011,0401,04,01,0:00:00,04/01/2011,0
CDAIR,20110401,2011,0401,04,01,1:00:00,04/01/2011,0
CDAIR,20110405,2011,0405,04,05,1:00:00,04/05/2011,1
CDAIR,20110405,2011,0405,04,05,2:00:00,04/05/2011,17
CDAIR,20110405,2011,0405,04,05,3:00:00,04/05/2011,10
CDAIR,20110405,2011,0405,04,05,4:00:00,04/05/2011,21
CDAIR,20110405,2011,0405,04,05,5:00:00,04/05/2011,0
CDAIR,20110405,2011,0405,04,05,6:00:00,04/05/2011,0
CDAIR,20110405,2011,0405,04,05,7:00:00,04/05/2011,0
CDAIR,20110409,2011,0409,04,09,17:00:00,04/09/2011,27
CDAIR,20110409,2011,0409,04,09,18:00:00,04/09/2011,52
CDAIR,20110409,2011,0409,04,09,19:00:00,04/09/2011,35
CDAIR,20110409,2011,0409,04,09,20:00:00,04/09/2011,3
CDAIR,20110412,2011,0412,04,12,3:00:00,04/12/2011,0
CDAIR,20110412,2011,0412,04,12,4:00:00,04/12/2011,0
