Code,Long,Year,MonDay,Month,Day,Hour,Date,RainDepth
CDAIR,20110511,2011,511,5,11,7,5/11/11,5
CDAIR,20110511,2011,511,5,11,8,5/11/11,0
CDAIR,20110513,2011,513,5,13,9,5/13/11,0
CDAIR,20110513,2011,513,5,13,10,5/13/11,0
CDAIR,20110514,2011,514,5,14,9,5/14/11,0
CDAIR,20110514,2011,514,5,14,10,5/14/11,0
CDAIR,20110514,2011,514,5,14,11,5/14/11,1
CDAIR,20110514,2011,514,5,14,12,5/14/11,0
CDAIR,20110514,2011,514,5,14,4,5/14/11,1
CDAIR,20110514,2011,514,5,14,5,5/14/11,0
CDAIR,20110514,2011,514,5,14,7,5/14/11,4
CDAIR,20110514,2011,514,5,14,8,5/14/11,5
CDAIR,20110514,2011,514,5,14,9,5/14/11,1
CDAIR,20110516,2011,516,5,16,7,5/16/11,3
CDAIR,20110516,2011,516,5,16,8,5/16/11,71
CDAIR,20110516,2011,516,5,16,9,5/16/11,0
CDAIR,20110516,2011,516,5,16,10,5/16/11,6
CDAIR,20110516,2011,516,5,16,11,5/16/11,38
CDAIR,20110517,2011,517,5,17,12,5/17/11,7
CDAIR,20110517,2011,517,5,17,1,5/17/11,11
CDAIR,20110517,2011,517,5,17,2,5/17/11,7
CDAIR,20110517,2011,517,5,17,3,5/17/11,24
CDAIR,20110517,2011,517,5,17,4,5/17/11,13
CDAIR,20110517,2011,517,5,17,5,5/17/11,9
CDAIR,20110517,2011,517,5,17,6,5/17/11,1
CDAIR,20110517,2011,517,5,17,7,5/17/11,0
CDAIR,20110517,2011,517,5,17,12,5/17/11,0
CDAIR,20110517,2011,517,5,17,1,5/17/11,0
CDAIR,20110517,2011,517,5,17,2,5/17/11,1
CDAIR,20110517,2011,517,5,17,3,5/17/11,8
CDAIR,20110517,2011,517,5,17,4,5/17/11,3
CDAIR,20110520,2011,520,5,20,4,5/20/11,0
CDAIR,20110520,2011,520,5,20,5,5/20/11,0
CDAIR,20110520,2011,520,5,20,6,5/20/11,0
CDAIR,20110526,2011,526,5,26,10,5/26/11,3
CDAIR,20110526,2011,526,5,26,11,5/26/11,0
CDAIR,20110527,2011,527,5,27,12,5/27/11,1
CDAIR,20110527,2011,527,5,27,2,5/27/11,5
CDAIR,20110527,2011,527,5,27,3,5/27/11,1
CDAIR,20110527,2011,527,5,27,11,5/27/11,9
CDAIR,20110527,2011,527,5,27,12,5/27/11,3
CDAIR,20110527,2011,527,5,27,1,5/27/11,0
CDAIR,20110527,2011,527,5,27,4,5/27/11,21
CDAIR,20110527,2011,527,5,27,5,5/27/11,33
CDAIR,20110527,2011,527,5,27,6,5/27/11,24
CDAIR,20110527,2011,527,5,27,7,5/27/11,0
CDAIR,20110527,2011,527,5,27,8,5/27/11,1
CDAIR,20110528,2011,528,5,28,6,5/28/11,0
CDAIR,20110601,2011,601,6,1,1,6/1/11,0
CDAIR,20110603,2011,603,6,3,6,6/3/11,0
CDAIR,20110603,2011,603,6,3,7,6/3/11,0
CDAIR,20110605,2011,605,6,5,6,6/5/11,10
CDAIR,20110605,2011,605,6,5,7,6/5/11,7
CDAIR,20110605,2011,605,6,5,8,6/5/11,0
CDAIR,20110606,2011,606,6,6,1,6/6/11,0
CDAIR,20110609,2011,609,6,9,4,6/9/11,0
CDAIR,20110609,2011,609,6,9,5,6/9/11,0
CDAIR,20110611,2011,611,6,11,9,6/11/11,0
CDAIR,20110611,2011,611,6,11,10,6/11/11,1
CDAIR,20110611,2011,611,6,11,11,6/11/11,0
CDAIR,20110612,2011,612,6,12,12,6/12/11,0
CDAIR,20110612,2011,612,6,12,6,6/12/11,6
CDAIR,20110612,2011,612,6,12,7,6/12/11,7
CDAIR,20110612,2011,612,6,12,8,6/12/11,1
CDAIR,20110615,2011,615,6,15,8,6/15/11,10
CDAIR,20110615,2011,615,6,15,9,6/15/11,5
CDAIR,20110615,2011,615,6,15,10,6/15/11,1
CDAIR,20110615,2011,615,6,15,11,6/15/11,0
CDAIR,20110618,2011,618,6,18,2,6/18/11,2
CDAIR,20110618,2011,618,6,18,4,6/18/11,11
CDAIR,20110618,2011,618,6,18,5,6/18/11,4
CDAIR,20110618,2011,618,6,18,6,6/18/11,0
CDAIR,20110621,2011,621,6,21,9,6/21/11,3
CDAIR,20110621,2011,621,6,21,10,6/21/11,24
CDAIR,20110621,2011,621,6,21,11,6/21/11,3
CDAIR,20110622,2011,622,6,22,2,6/22/11,22
CDAIR,20110622,2011,622,6,22,3,6/22/11,1
CDAIR,20110622,2011,622,6,22,4,6/22/11,0
CDAIR,20110622,2011,622,6,22,5,6/22/11,1
CDAIR,20110622,2011,622,6,22,9,6/22/11,0
CDAIR,20110623,2011,623,6,23,1,6/23/11,0
CDAIR,20110623,2011,623,6,23,12,6/23/11,0
CDAIR,20110623,2011,623,6,23,1,6/23/11,0
CDAIR,20110624,2011,624,6,24,5,6/24/11,8
CDAIR,20110628,2011,628,6,28,5,6/28/11,0
CDAIR,20110628,2011,628,6,28,6,6/28/11,0
CDAIR,20110628,2011,628,6,28,7,6/28/11,0
CDAIR,20110628,2011,628,6,28,8,6/28/11,107
CDAIR,20110628,2011,628,6,28,9,6/28/11,24
CDAIR,20110628,2011,628,6,28,10,6/28/11,49
CDAIR,20110628,2011,628,6,28,11,6/28/11,3
CDAIR,20110701,2011,701,7,1,1,7/1/11,0
CDAIR,20110704,2011,704,7,4,5,7/4/11,0
CDAIR,20110704,2011,704,7,4,6,7/4/11,13
CDAIR,20110704,2011,704,7,4,7,7/4/11,3
CDAIR,20110705,2011,705,7,5,10,7/5/11,0
CDAIR,20110705,2011,705,7,5,11,7/5/11,16
CDAIR,20110706,2011,706,7,6,12,7/6/11,2
CDAIR,20110707,2011,707,7,7,3,7/7/11,0
CDAIR,20110707,2011,707,7,7,4,7/7/11,0
CDAIR,20110707,2011,707,7,7,7,7/7/11,0
CDAIR,20110707,2011,707,7,7,8,7/7/11,0
CDAIR,20110707,2011,707,7,7,9,7/7/11,1
CDAIR,20110707,2011,707,7,7,10,7/7/11,0
CDAIR,20110708,2011,708,7,8,2,7/8/11,12
CDAIR,20110708,2011,708,7,8,3,7/8/11,25
CDAIR,20110708,2011,708,7,8,6,7/8/11,1
CDAIR,20110708,2011,708,7,8,7,7/8/11,14
CDAIR,20110708,2011,708,7,8,8,7/8/11,2
CDAIR,20110708,2011,708,7,8,9,7/8/11,11
CDAIR,20110708,2011,708,7,8,10,7/8/11,31
CDAIR,20110708,2011,708,7,8,11,7/8/11,1
CDAIR,20110709,2011,709,7,9,12,7/9/11,0
CDAIR,20110709,2011,709,7,9,4,7/9/11,0
CDAIR,20110709,2011,709,7,9,5,7/9/11,0
CDAIR,20110709,2011,709,7,9,6,7/9/11,0
CDAIR,20110710,2011,710,7,10,3,7/10/11,3
CDAIR,20110710,2011,710,7,10,4,7/10/11,0
CDAIR,20110710,2011,710,7,10,5,7/10/11,0
CDAIR,20110710,2011,710,7,10,10,7/10/11,0
CDAIR,20110713,2011,713,7,13,4,7/13/11,0
CDAIR,20110713,2011,713,7,13,5,7/13/11,44
CDAIR,20110715,2011,715,7,15,10,7/15/11,1
CDAIR,20110715,2011,715,7,15,11,7/15/11,0
CDAIR,20110715,2011,715,7,15,12,7/15/11,2
CDAIR,20110715,2011,715,7,15,1,7/15/11,1
CDAIR,20110715,2011,715,7,15,2,7/15/11,0
CDAIR,20110715,2011,715,7,15,3,7/15/11,0
CDAIR,20110715,2011,715,7,15,4,7/15/11,0
CDAIR,20110715,2011,715,7,15,6,7/15/11,0
CDAIR,20110715,2011,715,7,15,7,7/15/11,1
CDAIR,20110715,2011,715,7,15,8,7/15/11,3
CDAIR,20110715,2011,715,7,15,9,7/15/11,0
CDAIR,20110715,2011,715,7,15,10,7/15/11,0
CDAIR,20110724,2011,724,7,24,7,7/24/11,0
CDAIR,20110725,2011,725,7,25,5,7/25/11,0
CDAIR,20110725,2011,725,7,25,6,7/25/11,0
CDAIR,20110725,2011,725,7,25,7,7/25/11,0
CDAIR,20110725,2011,725,7,25,10,7/25/11,0
CDAIR,20110730,2011,730,7,30,11,7/30/11,0
CDAIR,20110731,2011,731,7,31,12,7/31/11,164
CDAIR,20110731,2011,731,7,31,1,7/31/11,1
CDAIR,20110731,2011,731,7,31,2,7/31/11,0
CDAIR,20110731,2011,731,7,31,1,7/31/11,0
CDAIR,20110731,2011,731,7,31,2,7/31/11,1
CDAIR,20110801,2011,801,8,1,1,8/1/11,0
CDAIR,20110803,2011,803,8,3,8,8/3/11,0
CDAIR,20110803,2011,803,8,3,9,8/3/11,0
CDAIR,20110805,2011,805,8,5,4,8/5/11,0
CDAIR,20110805,2011,805,8,5,10,8/5/11,0
CDAIR,20110805,2011,805,8,5,11,8/5/11,1
CDAIR,20110805,2011,805,8,5,12,8/5/11,31
CDAIR,20110805,2011,805,8,5,1,8/5/11,210
CDAIR,20110805,2011,805,8,5,2,8/5/11,7
CDAIR,20110805,2011,805,8,5,7,8/5/11,1
CDAIR,20110805,2011,805,8,5,8,8/5/11,0
CDAIR,20110805,2011,805,8,5,9,8/5/11,0
CDAIR,20110806,2011,806,8,6,4,8/6/11,3
CDAIR,20110806,2011,806,8,6,6,8/6/11,0
CDAIR,20110806,2011,806,8,6,7,8/6/11,1
CDAIR,20110807,2011,807,8,7,7,8/7/11,0
CDAIR,20110808,2011,808,8,8,7,8/8/11,32
CDAIR,20110808,2011,808,8,8,8,8/8/11,17
CDAIR,20110808,2011,808,8,8,9,8/8/11,1
CDAIR,20110811,2011,811,8,11,5,8/11/11,129
CDAIR,20110811,2011,811,8,11,6,8/11/11,0
CDAIR,20110811,2011,811,8,11,7,8/11/11,0
CDAIR,20110812,2011,812,8,12,10,8/12/11,0
CDAIR,20110813,2011,813,8,13,3,8/13/11,49
CDAIR,20110813,2011,813,8,13,4,8/13/11,3
CDAIR,20110813,2011,813,8,13,5,8/13/11,7
CDAIR,20110813,2011,813,8,13,6,8/13/11,2
CDAIR,20110813,2011,813,8,13,7,8/13/11,4
CDAIR,20110813,2011,813,8,13,8,8/13/11,4
CDAIR,20110814,2011,814,8,14,5,8/14/11,0
CDAIR,20110814,2011,814,8,14,6,8/14/11,5
CDAIR,20110814,2011,814,8,14,7,8/14/11,1
CDAIR,20110814,2011,814,8,14,8,8/14/11,1
CDAIR,20110814,2011,814,8,14,9,8/14/11,1
CDAIR,20110814,2011,814,8,14,8,8/14/11,3
CDAIR,20110820,2011,820,8,20,6,8/20/11,0
CDAIR,20110820,2011,820,8,20,7,8/20/11,0
CDAIR,20110820,2011,820,8,20,8,8/20/11,0
CDAIR,20110820,2011,820,8,20,10,8/20/11,5
CDAIR,20110820,2011,820,8,20,11,8/20/11,0
CDAIR,20110826,2011,826,8,26,8,8/26/11,0
CDAIR,20110901,2011,901,9,1,1,9/1/11,0
CDAIR,20110902,2011,902,9,2,7,9/2/11,1
CDAIR,20110902,2011,902,9,2,8,9/2/11,2
CDAIR,20110902,2011,902,9,2,9,9/2/11,3
CDAIR,20110905,2011,905,9,5,12,9/5/11,2
CDAIR,20110905,2011,905,9,5,1,9/5/11,4
CDAIR,20110905,2011,905,9,5,2,9/5/11,7
CDAIR,20110905,2011,905,9,5,3,9/5/11,0
CDAIR,20110905,2011,905,9,5,4,9/5/11,1
CDAIR,20110905,2011,905,9,5,5,9/5/11,1
CDAIR,20110905,2011,905,9,5,6,9/5/11,0
CDAIR,20110905,2011,905,9,5,1,9/5/11,1
CDAIR,20110905,2011,905,9,5,2,9/5/11,15
CDAIR,20110905,2011,905,9,5,3,9/5/11,48
CDAIR,20110905,2011,905,9,5,4,9/5/11,9
CDAIR,20110905,2011,905,9,5,5,9/5/11,0
CDAIR,20110905,2011,905,9,5,6,9/5/11,0
CDAIR,20110905,2011,905,9,5,7,9/5/11,2
CDAIR,20110905,2011,905,9,5,8,9/5/11,74
CDAIR,20110905,2011,905,9,5,9,9/5/11,0
CDAIR,20110906,2011,906,9,6,12,9/6/11,0
CDAIR,20110906,2011,906,9,6,6,9/6/11,0
CDAIR,20110906,2011,906,9,6,11,9/6/11,13
CDAIR,20110906,2011,906,9,6,12,9/6/11,1
CDAIR,20110906,2011,906,9,6,1,9/6/11,3
CDAIR,20110916,2011,916,9,16,6,9/16/11,0
CDAIR,20110917,2011,917,9,17,9,9/17/11,0
CDAIR,20110917,2011,917,9,17,10,9/17/11,0
CDAIR,20110920,2011,920,9,20,10,9/20/11,0
CDAIR,20110920,2011,920,9,20,11,9/20/11,0
CDAIR,20110920,2011,920,9,20,12,9/20/11,0
CDAIR,20110921,2011,921,9,21,4,9/21/11,3
CDAIR,20110921,2011,921,9,21,5,9/21/11,0
CDAIR,20110921,2011,921,9,21,6,9/21/11,3
CDAIR,20110921,2011,921,9,21,7,9/21/11,0
CDAIR,20110921,2011,921,9,21,8,9/21/11,9
CDAIR,20110921,2011,921,9,21,9,9/21/11,0
CDAIR,20110921,2011,921,9,21,10,9/21/11,0
CDAIR,20110921,2011,921,9,21,1,9/21/11,0
CDAIR,20110921,2011,921,9,21,2,9/21/11,4
CDAIR,20110921,2011,921,9,21,3,9/21/11,8
CDAIR,20110921,2011,921,9,21,4,9/21/11,17
CDAIR,20110921,2011,921,9,21,5,9/21/11,2
CDAIR,20110922,2011,922,9,22,5,9/22/11,0
CDAIR,20110922,2011,922,9,22,6,9/22/11,1
CDAIR,20110922,2011,922,9,22,7,9/22/11,2
CDAIR,20110922,2011,922,9,22,8,9/22/11,2
CDAIR,20110922,2011,922,9,22,9,9/22/11,6
CDAIR,20110922,2011,922,9,22,10,9/22/11,1
CDAIR,20110922,2011,922,9,22,11,9/22/11,0
CDAIR,20110922,2011,922,9,22,12,9/22/11,0
CDAIR,20110922,2011,922,9,22,1,9/22/11,0
CDAIR,20110922,2011,922,9,22,2,9/22/11,0
CDAIR,20110922,2011,922,9,22,9,9/22/11,0
CDAIR,20110922,2011,922,9,22,10,9/22/11,0
CDAIR,20110922,2011,922,9,22,11,9/22/11,0
CDAIR,20110923,2011,923,9,23,1,9/23/11,0
CDAIR,20110923,2011,923,9,23,2,9/23/11,1
CDAIR,20110923,2011,923,9,23,3,9/23/11,0
CDAIR,20110923,2011,923,9,23,4,9/23/11,0
CDAIR,20110923,2011,923,9,23,5,9/23/11,0
CDAIR,20110923,2011,923,9,23,6,9/23/11,4
CDAIR,20110923,2011,923,9,23,7,9/23/11,6
CDAIR,20110923,2011,923,9,23,8,9/23/11,66
CDAIR,20110923,2011,923,9,23,9,9/23/11,23
CDAIR,20110923,2011,923,9,23,10,9/23/11,9
CDAIR,20110923,2011,923,9,23,11,9/23/11,0
CDAIR,20110924,2011,924,9,24,6,9/24/11,1
CDAIR,20110924,2011,924,9,24,7,9/24/11,3
CDAIR,20110924,2011,924,9,24,9,9/24/11,3
CDAIR,20110924,2011,924,9,24,10,9/24/11,27
CDAIR,20110924,2011,924,9,24,11,9/24/11,1
CDAIR,20110925,2011,925,9,25,5,9/25/11,0
CDAIR,20110925,2011,925,9,25,6,9/25/11,0
CDAIR,20110925,2011,925,9,25,7,9/25/11,1
CDAIR,20110925,2011,925,9,25,8,9/25/11,1
CDAIR,20110925,2011,925,9,25,1,9/25/11,8
CDAIR,20110925,2011,925,9,25,2,9/25/11,0
CDAIR,20110925,2011,925,9,25,4,9/25/11,44
CDAIR,20110925,2011,925,9,25,5,9/25/11,60
CDAIR,20110925,2011,925,9,25,6,9/25/11,0
CDAIR,20110926,2011,926,9,26,7,9/26/11,1
CDAIR,20110926,2011,926,9,26,8,9/26/11,0
CDAIR,20110927,2011,927,9,27,6,9/27/11,1
CDAIR,20110927,2011,927,9,27,9,9/27/11,0
CDAIR,20110927,2011,927,9,27,10,9/27/11,50
CDAIR,20111001,2011,1001,10,1,1,10/1/11,0
CDAIR,20111010,2011,1010,10,10,11,10/10/11,0
CDAIR,20111010,2011,1010,10,10,12,10/10/11,0
CDAIR,20111010,2011,1010,10,10,11,10/10/11,0
CDAIR,20111011,2011,1011,10,11,1,10/11/11,0
CDAIR,20111011,2011,1011,10,11,2,10/11/11,0
CDAIR,20111011,2011,1011,10,11,6,10/11/11,0
CDAIR,20111011,2011,1011,10,11,7,10/11/11,3
CDAIR,20111011,2011,1011,10,11,8,10/11/11,0
CDAIR,20111011,2011,1011,10,11,9,10/11/11,2
CDAIR,20111011,2011,1011,10,11,10,10/11/11,0
CDAIR,20111011,2011,1011,10,11,11,10/11/11,1
CDAIR,20111011,2011,1011,10,11,12,10/11/11,13
CDAIR,20111011,2011,1011,10,11,1,10/11/11,22
CDAIR,20111011,2011,1011,10,11,2,10/11/11,14
CDAIR,20111011,2011,1011,10,11,3,10/11/11,1
CDAIR,20111011,2011,1011,10,11,4,10/11/11,0
CDAIR,20111011,2011,1011,10,11,5,10/11/11,0
CDAIR,20111011,2011,1011,10,11,6,10/11/11,1
CDAIR,20111011,2011,1011,10,11,7,10/11/11,1
CDAIR,20111011,2011,1011,10,11,8,10/11/11,2
CDAIR,20111011,2011,1011,10,11,9,10/11/11,1
CDAIR,20111011,2011,1011,10,11,10,10/11/11,5
CDAIR,20111011,2011,1011,10,11,11,10/11/11,8
CDAIR,20111012,2011,1012,10,12,12,10/12/11,6
CDAIR,20111012,2011,1012,10,12,1,10/12/11,1
CDAIR,20111012,2011,1012,10,12,2,10/12/11,2
CDAIR,20111012,2011,1012,10,12,3,10/12/11,0
CDAIR,20111012,2011,1012,10,12,4,10/12/11,4
CDAIR,20111012,2011,1012,10,12,5,10/12/11,11
CDAIR,20111012,2011,1012,10,12,6,10/12/11,2
CDAIR,20111012,2011,1012,10,12,7,10/12/11,0
CDAIR,20111012,2011,1012,10,12,9,10/12/11,0
CDAIR,20111013,2011,1013,10,13,4,10/13/11,0
CDAIR,20111013,2011,1013,10,13,5,10/13/11,0
CDAIR,20111013,2011,1013,10,13,6,10/13/11,0
CDAIR,20111013,2011,1013,10,13,7,10/13/11,0
CDAIR,20111013,2011,1013,10,13,8,10/13/11,1
CDAIR,20111013,2011,1013,10,13,9,10/13/11,0
CDAIR,20111013,2011,1013,10,13,10,10/13/11,1
CDAIR,20111013,2011,1013,10,13,11,10/13/11,1
CDAIR,20111013,2011,1013,10,13,10,10/13/11,0
CDAIR,20111013,2011,1013,10,13,11,10/13/11,0
CDAIR,20111014,2011,1014,10,14,12,10/14/11,0
CDAIR,20111014,2011,1014,10,14,1,10/14/11,0
CDAIR,20111014,2011,1014,10,14,2,10/14/11,0
CDAIR,20111018,2011,1018,10,18,6,10/18/11,0
CDAIR,20111018,2011,1018,10,18,7,10/18/11,27
CDAIR,20111018,2011,1018,10,18,8,10/18/11,25
CDAIR,20111018,2011,1018,10,18,9,10/18/11,24
CDAIR,20111018,2011,1018,10,18,10,10/18/11,13
CDAIR,20111018,2011,1018,10,18,11,10/18/11,5
CDAIR,20111019,2011,1019,10,19,12,10/19/11,9
CDAIR,20111019,2011,1019,10,19,1,10/19/11,2
CDAIR,20111019,2011,1019,10,19,2,10/19/11,1
CDAIR,20111019,2011,1019,10,19,3,10/19/11,1
CDAIR,20111019,2011,1019,10,19,4,10/19/11,2
CDAIR,20111019,2011,1019,10,19,5,10/19/11,1
CDAIR,20111019,2011,1019,10,19,6,10/19/11,0
CDAIR,20111019,2011,1019,10,19,7,10/19/11,6
CDAIR,20111019,2011,1019,10,19,8,10/19/11,3
CDAIR,20111019,2011,1019,10,19,9,10/19/11,1
CDAIR,20111019,2011,1019,10,19,10,10/19/11,11
CDAIR,20111019,2011,1019,10,19,11,10/19/11,1
CDAIR,20111019,2011,1019,10,19,12,10/19/11,1
CDAIR,20111019,2011,1019,10,19,1,10/19/11,1
CDAIR,20111019,2011,1019,10,19,2,10/19/11,1
CDAIR,20111019,2011,1019,10,19,3,10/19/11,0
CDAIR,20111019,2011,1019,10,19,4,10/19/11,1
CDAIR,20111028,2011,1028,10,28,5,10/28/11,0
CDAIR,20111028,2011,1028,10,28,8,10/28/11,5
CDAIR,20111028,2011,1028,10,28,9,10/28/11,5
CDAIR,20111028,2011,1028,10,28,10,10/28/11,6
CDAIR,20111028,2011,1028,10,28,11,10/28/11,1
CDAIR,20111029,2011,1029,10,29,12,10/29/11,12
CDAIR,20111029,2011,1029,10,29,1,10/29/11,10
CDAIR,20111029,2011,1029,10,29,2,10/29/11,5
CDAIR,20111029,2011,1029,10,29,3,10/29/11,8
CDAIR,20111029,2011,1029,10,29,4,10/29/11,1
CDAIR,20111029,2011,1029,10,29,5,10/29/11,12
CDAIR,20111029,2011,1029,10,29,6,10/29/11,0
CDAIR,20111101,2011,1101,11,1,1,11/1/11,0
CDAIR,20111103,2011,1103,11,3,7,11/3/11,0
CDAIR,20111103,2011,1103,11,3,8,11/3/11,0
CDAIR,20111103,2011,1103,11,3,9,11/3/11,4
CDAIR,20111103,2011,1103,11,3,10,11/3/11,32
CDAIR,20111103,2011,1103,11,3,11,11/3/11,27
CDAIR,20111104,2011,1104,11,4,12,11/4/11,24
CDAIR,20111104,2011,1104,11,4,1,11/4/11,28
CDAIR,20111104,2011,1104,11,4,10,11/4/11,0
CDAIR,20111104,2011,1104,11,4,11,11/4/11,0
CDAIR,20111104,2011,1104,11,4,12,11/4/11,0
CDAIR,20111104,2011,1104,11,4,2,11/4/11,0
CDAIR,20111104,2011,1104,11,4,3,11/4/11,0
CDAIR,20111110,2011,1110,11,10,9,11/10/11,3
CDAIR,20111110,2011,1110,11,10,10,11/10/11,0
CDAIR,20111110,2011,1110,11,10,11,11/10/11,2
CDAIR,20111110,2011,1110,11,10,12,11/10/11,3
CDAIR,20111115,2011,1115,11,15,2,11/15/11,0
CDAIR,20111115,2011,1115,11,15,10,11/15/11,0
CDAIR,20111115,2011,1115,11,15,11,11/15/11,0
CDAIR,20111116,2011,1116,11,16,3,11/16/11,5
CDAIR,20111116,2011,1116,11,16,4,11/16/11,2
CDAIR,20111116,2011,1116,11,16,9,11/16/11,2
CDAIR,20111116,2011,1116,11,16,10,11/16/11,1
CDAIR,20111116,2011,1116,11,16,11,11/16/11,3
CDAIR,20111116,2011,1116,11,16,12,11/16/11,7
CDAIR,20111116,2011,1116,11,16,1,11/16/11,2
CDAIR,20111116,2011,1116,11,16,2,11/16/11,3
CDAIR,20111116,2011,1116,11,16,5,11/16/11,0
CDAIR,20111116,2011,1116,11,16,6,11/16/11,1
CDAIR,20111116,2011,1116,11,16,11,11/16/11,0
CDAIR,20111117,2011,1117,11,17,12,11/17/11,3
CDAIR,20111117,2011,1117,11,17,1,11/17/11,8
CDAIR,20111117,2011,1117,11,17,3,11/17/11,4
CDAIR,20111117,2011,1117,11,17,4,11/17/11,0
CDAIR,20111117,2011,1117,11,17,5,11/17/11,0
CDAIR,20111117,2011,1117,11,17,6,11/17/11,0
CDAIR,20111117,2011,1117,11,17,7,11/17/11,3
CDAIR,20111117,2011,1117,11,17,8,11/17/11,24
CDAIR,20111117,2011,1117,11,17,9,11/17/11,3
CDAIR,20111117,2011,1117,11,17,10,11/17/11,0
CDAIR,20111117,2011,1117,11,17,11,11/17/11,0
CDAIR,20111117,2011,1117,11,17,12,11/17/11,5
CDAIR,20111117,2011,1117,11,17,1,11/17/11,0
CDAIR,20111121,2011,1121,11,21,4,11/21/11,1
CDAIR,20111121,2011,1121,11,21,5,11/21/11,1
CDAIR,20111121,2011,1121,11,21,6,11/21/11,6
CDAIR,20111121,2011,1121,11,21,7,11/21/11,0
CDAIR,20111122,2011,1122,11,22,9,11/22/11,4
CDAIR,20111122,2011,1122,11,22,10,11/22/11,0
CDAIR,20111123,2011,1123,11,23,12,11/23/11,11
CDAIR,20111123,2011,1123,11,23,1,11/23/11,11
CDAIR,20111123,2011,1123,11,23,2,11/23/11,1
CDAIR,20111128,2011,1128,11,28,8,11/28/11,0
CDAIR,20111128,2011,1128,11,28,2,11/28/11,0
CDAIR,20111128,2011,1128,11,28,3,11/28/11,2
CDAIR,20111128,2011,1128,11,28,4,11/28/11,3
CDAIR,20111128,2011,1128,11,28,5,11/28/11,7
CDAIR,20111128,2011,1128,11,28,6,11/28/11,19
CDAIR,20111128,2011,1128,11,28,7,11/28/11,23
CDAIR,20111128,2011,1128,11,28,8,11/28/11,7
CDAIR,20111128,2011,1128,11,28,9,11/28/11,7
CDAIR,20111128,2011,1128,11,28,10,11/28/11,1
CDAIR,20111128,2011,1128,11,28,11,11/28/11,3
CDAIR,20111129,2011,1129,11,29,12,11/29/11,3
CDAIR,20111129,2011,1129,11,29,1,11/29/11,14
CDAIR,20111129,2011,1129,11,29,2,11/29/11,3
CDAIR,20111129,2011,1129,11,29,2,11/29/11,0
CDAIR,20111129,2011,1129,11,29,3,11/29/11,5
CDAIR,20111129,2011,1129,11,29,4,11/29/11,1
CDAIR,20111129,2011,1129,11,29,5,11/29/11,0
CDAIR,20111129,2011,1129,11,29,6,11/29/11,2
CDAIR,20111201,2011,1201,12,1,1,12/1/11,0
CDAIR,20111205,2011,1205,12,5,2,12/5/11,0
CDAIR,20111205,2011,1205,12,5,3,12/5/11,0
CDAIR,20111205,2011,1205,12,5,4,12/5/11,0
CDAIR,20111205,2011,1205,12,5,5,12/5/11,1
CDAIR,20111205,2011,1205,12,5,6,12/5/11,1
CDAIR,20111205,2011,1205,12,5,7,12/5/11,0
CDAIR,20111206,2011,1206,12,6,6,12/6/11,0
CDAIR,20111206,2011,1206,12,6,7,12/6/11,0
CDAIR,20111206,2011,1206,12,6,8,12/6/11,0
CDAIR,20111206,2011,1206,12,6,9,12/6/11,0
CDAIR,20111206,2011,1206,12,6,10,12/6/11,0
CDAIR,20111206,2011,1206,12,6,11,12/6/11,0
CDAIR,20111206,2011,1206,12,6,7,12/6/11,0
CDAIR,20111206,2011,1206,12,6,8,12/6/11,0
CDAIR,20111206,2011,1206,12,6,10,12/6/11,0
CDAIR,20111206,2011,1206,12,6,11,12/6/11,0
CDAIR,20111207,2011,1207,12,7,7,12/7/11,6
CDAIR,20111207,2011,1207,12,7,8,12/7/11,4
CDAIR,20111207,2011,1207,12,7,9,12/7/11,13
CDAIR,20111207,2011,1207,12,7,10,12/7/11,1
CDAIR,20111207,2011,1207,12,7,11,12/7/11,6
CDAIR,20111207,2011,1207,12,7,12,12/7/11,5
CDAIR,20111207,2011,1207,12,7,1,12/7/11,0
CDAIR,20111207,2011,1207,12,7,3,12/7/11,4
CDAIR,20111207,2011,1207,12,7,4,12/7/11,14
CDAIR,20111207,2011,1207,12,7,5,12/7/11,1
CDAIR,20111207,2011,1207,12,7,7,12/7/11,0
CDAIR,20111212,2011,1212,12,12,10,12/12/11,0
CDAIR,20111212,2011,1212,12,12,11,12/12/11,0
CDAIR,20111216,2011,1216,12,16,3,12/16/11,0
CDAIR,20111216,2011,1216,12,16,4,12/16/11,0
CDAIR,20111216,2011,1216,12,16,5,12/16/11,8
CDAIR,20111216,2011,1216,12,16,6,12/16/11,6
CDAIR,20111216,2011,1216,12,16,7,12/16/11,0
CDAIR,20111216,2011,1216,12,16,8,12/16/11,0
CDAIR,20111216,2011,1216,12,16,9,12/16/11,3
CDAIR,20111216,2011,1216,12,16,10,12/16/11,7
CDAIR,20111216,2011,1216,12,16,11,12/16/11,8
CDAIR,20111217,2011,1217,12,17,12,12/17/11,4
CDAIR,20111220,2011,1220,12,20,6,12/20/11,0
CDAIR,20111220,2011,1220,12,20,7,12/20/11,0
CDAIR,20111220,2011,1220,12,20,11,12/20/11,1
CDAIR,20111221,2011,1221,12,21,12,12/21/11,4
CDAIR,20111221,2011,1221,12,21,1,12/21/11,2
CDAIR,20111221,2011,1221,12,21,2,12/21/11,0
CDAIR,20111221,2011,1221,12,21,3,12/21/11,1
CDAIR,20111221,2011,1221,12,21,4,12/21/11,0
CDAIR,20111221,2011,1221,12,21,6,12/21/11,0
